,review_id,restaurant_id,user_id,rating,review_text,timestamp,useful,funny,cool
385,-EEUEY5v_yqHQHX-0538fA,n0bg7kf6HcpFchCtxJyc5A,2wJGthE8d_B8ots2Qp2xbw,2.0,Granted I was here with a group but not sure what the hype is about this. Food was just ok and tasted no better than a Chinese take out place.  Service was ok but server's  had to be ask to tell table what was being serviced. Sure better food can be found cheaper in vegas.,2016-02-12 15:39:18,0,0,0
386,Aj2A1gmkjK6oiupuhOYV-g,_j2EtQtgLuXGRBfbM5YwZA,d_NnVf6odWNfiSwIzzq8aw,2.0,"Ordered Szechan Beef Noodle and overall it's at the salty side.

Noodle: over-cooked and too soft. I would expect the noodle itself is more chewy and firm so it brings different texture to the food.

Beef: beef is stewed nicely for both two types of meat. No complain about it.

Soup: soy sauce based at the salty side. I can't finish the soup and still feel thirsty after drank a few cups of tea.",2016-05-31 04:45:22,0,0,0
387,UPVfZHeS0m410h2q-x32ag,_j2EtQtgLuXGRBfbM5YwZA,1YDFpQ2hhzDc3I1xZY-Djw,3.0,"4 stars for the Beef Noodle Soup. Minus 1 star for service.

FOOD (4/5):
- Chicken Noodle Soup: Organic chicken with soup, goji and noodles-- can't go too wrong. The broth was clear, hot and very qing. The chicken wasn't very flavorful, but that's what I expected from this type of soup.  We asked for extra noodles, which was an additional $3.  ($13 + $3 for extra noodles)
- Beef Noodle Soup:  Very good!  Definitely the best part of the meal was eating a hot bowl of beef noodle soup filled with steamy broth, niu rou and the tendon.  It was cooked very well and the noodles were cooked al dente. I think they gave some of the sour veggies on top, which was yummy as well.  ($13)
- Pho:  I didn't try it, but the price was a whopping $15-17! (I forget the exact price.)

SERVICE (3/5):  I'm a little surprised that Noodle Asia had a hostess who didn't know a lick of English. She had asked us to clear some space in the front and she said, ""Back to go.""  We didn't understand what she wanted and she seemed very flustered and angry (at herself?).  When a few people came to the front to ask how long the wait was, she didn't seem like she wanted to answer because they had asked in English.  The service in the restaurant wasn't too great either-- it was exactly what I had expected from a Chinese restaurant. However, since we were paying an arm and a leg for something that typically costs $6-8 in California, and since we were in Las Vegas, I was expecting better service.  At least some refill on tea and water... but we didn't get any of that type of service, and we got the same ""rushed, stony-faced, no 'thank you'"" service that we got at Sam Woo (in Chinatown). Haha.  I would still come back though. The venue and service are nothing to write home about, but the beef noodle soup definitely hit the spot for me.

WAIT:  We wanted for about 20 minutes and there were about 7 parties ahead of us. The good thing is that the line moved decently fast-- people get their noodles and dishes quickly, chomp it down, and then leave for more Vegas fun.  When I called at 12 pm, the person who picked up the phone said the wait was 1 hour.  O_O  

VENUE:  Venetian / First Floor (in Casino).",2013-12-29 02:34:35,2,3,2
388,MyHyOM8V5gVVM_SficAu3g,UeEzvTGkSyaHRvWTlZ1ISA,FEThfjRi6jzzGE5NYeJzpw,2.0,"New name, same staff and same mediocre over priced food. So disappointed... I was excited thinking we had a new Thai restaurant moving into the old Restaurant location. I should have walked out when I saw this same staff.",2017-11-19 01:03:28,0,0,0
389,olNrweY8VOLNzmLjVmrrzA,Zbjl53pR2W0jMrGFPM0Ssw,Ly-ZEgIHT6imBIGMDwNX8w,4.0,My husband had the Pecan sticky bun very good. It wasn't lunchtime yet but they made available the creamy chicken soup in their sourdough bread bowl. It hit the spot on a cold winter day. Their shortbread cookie was mmmmm.  Definitely will come again. Fast and welcoming service. Clean restaurant. What could be better? Add some television. Relaxing atmosphere for a quiet Sunday morning.,2018-01-21 19:13:42,0,0,0
390,q470ScVF_ZH7uEexHo5s6A,oI11Y5AZscmmn12Yv3PinQ,LDZ_nM5jQfeQdLtXzz74aQ,1.0,"The location is great , BUT the staff are not kind or helpful much . Rude energy and seemed to be irritated with helping customers ! The only one that was kind or helpful was the younger boy . The two woman were what made my review this way . I was there today and 1:00 pm",2018-04-28 20:17:27,0,0,0
391,FVM59j0swuJbQb9J9TBI8Q,_j2EtQtgLuXGRBfbM5YwZA,o-di2NjAsuH58PVJyKMt1A,5.0,Hits the spot. Eaten here for years and every meal is consistently good. Polite and quick service. Dine in or take out...food tastes great either way. I recommend the chicken stir fried soft noodles.,2018-08-05 03:00:15,0,0,0
392,3p-Umqfex9yGVNdS-7d-tQ,LPMZ9N1sAjs2nDx7DmiZ2w,K9hpi-oTovIMkYyYMH6GEg,5.0,Got to believe in the Palermo's!! Super awesome of them to deliver one last order before they closed because my buddies and I were HUNGRY!! Sausage Pizza and Teriyaki wings are A1 must have.,2017-10-02 19:12:12,0,0,0
393,oun94BlaTb0w-5qP2NY-yg,a0v7Si0DK4cIko7AQY4YXg,YzSSEhTAVnWyAhsDH-TJPg,5.0,I have come here several times and I always get the best service and food. Today I had the pleasure of having Victoria at the bar and she was just awesome! Very attentive and worked the heck out of that window. She was the sexiest reindeer that I have seen :-)! I will be back and hope to get her again or any of the ladies because they are all great servers. I hope VICTORIA wins a trip to Disney!!!!!,2015-12-21 20:28:20,0,0,0
394,kvxXEcnxViCp47xheRIgjg,A4zLP5AyKEEHQr_dWEZKig,XNTuT_gfOsRm6V5NqRWSxA,5.0,"Love at first bite! A perfect combination of two of our favorite things - tapas and Mediterranean. Also, the customer service is outstanding. The staff, our waitress Dani and the manager, Peter, went out of there way to make this a special evening for my husband's Bday.",2015-05-13 14:15:29,0,1,0
395,rEOvpom0x2NfQkHCOiKRcA,sOYsxYYFl03PhHmz_rBDZQ,loOoIBFpGbkx8WaIpQndiA,5.0,"I feel sort of obligated to give them 5 stars, why... because they're just that awesome! Upon walking in, you will notice the amazing decor. Ambiance really made me give this place 5 stars, it is so beautiful I think they may have even hired a design team. White furniture, with pistachio green cushions. The chandelier is the focal point of the restaurant and gives it the restaurant's name sake ""The Sparklings.""  I came on a Wednesday during lunch and it was totally empty. I guess this is more of a dinner spot, but surprisingly the server said they are kind of busy on the weekends, but not so much. Sort of surprising considering how amazing this place is. So definitely people give them your business! Now on to the food, to start our meal we ordered the seafood bruschetta, so delicious! Loved it and the drizzle of pesto sauce made the dish look even more appetizing. For my main entree I had the jambalaya, something I've never had before. It was pretty good, but I was expecting a little bit more spice and flavor to it. To me it just tasted like chicken, seafood and tomato paste mixed with white rice.  I think it was definitely missing something but I can't exactly put my finger on since it was my first time having it. I think maybe it needed a garnish of scallions on top and the dish itself could of used more garlic? It was only $13 which is very reasonable for me because it was the perfect portion size. All the prices here are very affordable, the most expensive thing is the filet mignon at $25, which I consider almost robbery. My friend had the beat salad which he enjoyed very much. We shared the cheesecake as our dessert, this was totally store bought cheesecake and the server even admitted it not being made on site. I wish they had more dessert options, but the flour-less cake sounded good, I might have to order that next time. As Daniel T. mentioned it might be better to order 2 or 3 appetizers rather than an entree because the appetizers are all mouth watering.",2014-03-15 05:11:34,1,0,1
396,CdB4mrhf8okK66oDPKczvg,BIbjBxoiJLS8CnNsSP64TQ,nTjR5kz2eGATc-zz9jPa8A,1.0,"Disgusting. And over priced, even for Las Vegas. $16 for a tiny meatless quesadilla with some nasty sauce and sour cream guac, and a small fountain drink. Makes Taco Bell look like a fine dining establishment.",2015-08-19 21:49:56,0,0,0
397,Kp-pJIzUyjBzhKyF9eMXHQ,_j2EtQtgLuXGRBfbM5YwZA,lfRyrPIpiXLjaW7WLyUQZg,4.0,"Un bon resto de Vegas (ça existe oui !) dans le Venetian. 

Cuisine asiatique et goûteuse, portions généreuses mais raisonnables, les nouilles chinoises étaient bonnes, tout comme les rouleaux aux légumes.

Choix végétarien ou cuisine chinoise classique, ce fut agréable sans être trop coûteux.",2014-02-24 10:55:25,1,0,1
398,Lqy9HuH1VYc2OcNZjRBsxg,n0bg7kf6HcpFchCtxJyc5A,_qxv5TkdAE9A8BlV06_lsA,2.0,Hmmm ... did not exceed my expectations ... and I feel bad bc I really had high expectations! Food 3 out of 5. Shrimp fried rice was plain. The chicken satay was ok. And the Service 3 out of 5 as well bc it seemed to fake. Like the service people were held captive by a higher being. They were really nice but still felt a bit awkward.,2017-02-10 06:37:44,0,0,0
399,BF7w32JljVzOUmaZkh6GiA,atVh8viqTj-sqDJ35tAYVg,NUy9bHH8einC-wfotjTyeA,1.0,"Took about an hour for my food to be delivered, and was pretty cold. The toast was burnt and hash browns were underdone. Pretty disappointed because I was starving :(",2015-05-26 20:04:02,0,0,0
400,-yFzqAi-bHfGX5kAbCZc7g,L7SKlQ4hH12eIqmabXzE0Q,XiayWQ0fOd3hnSb3H0RbXQ,1.0,"Food was terrible! Please do not waste you time or money. Went there for lunch and was not impressed. The decor is ok, but the food is mediocre: The chocolate cake was on par with supermarket cakes that you find in lame birthday parties. Considering the price, it is a huge disappointment.",2017-04-08 01:43:35,1,0,0
401,jp23Gig1ZuqsAr0r1DiUkw,atVh8viqTj-sqDJ35tAYVg,gAQW6TOaCPI8HGi9aklJng,1.0,"Called this morning and ordered food to be delivered. 20 minutes after my order was supposed to be delivered, I called and was told that my order was never even made!!! No apologies or complimentary service was even ordered. Bad form folks...",2015-11-06 19:47:53,0,0,0
402,xC_gN6bL2YcklxVWOsvR_g,UGy0QULAPPRcOUJQSiRmGQ,k4_Va4k1fYCuHPCKZwzKfQ,5.0,It smelt super fresh and clean when we walked in and the associate took everyone's orders quickly with a smile and great attitude. There was a sense of urgency and care for each customer. Definitely my place to come!,2017-12-03 02:50:04,0,0,0
403,ncTxJxEmKj9lsLRXYXvN_g,Os1n1_idfw9vv9kwULGJnQ,Q3wjz4Wcguun1CWOh6pVlg,4.0,"I like this place. They have their typical Korean food, but also my favorite Hawaiian Island Style food. I love their Meat Jun and Fish Jun combo. It will always be my favorite here at this restaurant. They also have other Island foods like Loco Moco, Kalbi, Chicken Katsu, Spam Musubis, etc. The restaurant is like a little hole in the wall type so it's a little easy to miss.",2017-06-07 06:34:53,1,1,1
404,WfQTXJvoDXIN2SmB5Egw1A,A4zLP5AyKEEHQr_dWEZKig,tO3L2Un7eSO_MH2DxJia9w,5.0,"I absolutely love this place! First off the decor is beautiful. The service was on-point! From the hostess who seated us and had a great attitude, to the waitress, Lindsey, who was delightful and very informative about the menu. We told her we had been dying to try this place out but unfortunately had only half an hour to eat before our show started. She made sure we had some signature dishes and drinks so we could get the Cleo experience, even in such a short amount of time. The stand-outs to me were the Moussakah, Tuna Tartare & Brussel Sprouts. Dishes are small as they are mezzes but they are so delicious and extremely satisfying. The Clementina and Melon & Mezcal cocktails were HEAVENLY!! At the end of our dinner the manager came out to ask us how our experience was, which was a nice way to end our dinner. I've been to many restaurants in Vegas but this one was by far one of the most memorable. I can't wait to go back!!",2015-09-10 18:19:22,1,1,1
405,cx-YOmwBB5xzRVblUj_EpA,Os1n1_idfw9vv9kwULGJnQ,KefuZdgU_o1A6GM95T39Nw,5.0,"Pull into the parking lot of a most unlikely location.
Approach a restaurant that looks both scary and closed.
Open the door and catch a whiff of food that will make your belly happy.

Best dive in Las Vegas! 
And maybe even some of the best ethnic food in Las Vegas.

I had the bulgogi. It was a generous portion of bulgogi done right and seasoned to perfection. Heaping mounds of white rice, and the even the usually dreaded Hawaiian macaroni salad was good.

But the best part? The owner made me feel like an honored guest, bringing me 4 kinds of homemade kimchi, some kind of Korean tea, boiled peanuts. 

I love people who are passionate about what they do. I love people who are passionate about serving up great food. And I love people who put care and love into their food, whether it's a fancy restaurant, or a little dive in an unlikely and nearly frightening location.

5 stars to Island Style. This will become a frequent haunt.",2010-01-10 16:10:46,3,1,2
406,zNX_ETygd-3LhyyDMToeCw,VUtazCTIc0aoOrQprP_s-Q,bqWuKIhj3ZY0Sl44xkgEZg,4.0,"Every time I come to Vegas,I always come here...food is good...servers are friendly..
Atmosphere is great to relax",2017-07-19 20:08:50,0,0,0
407,5bmEMyMJkfP2NG71f7ZKIg,a0v7Si0DK4cIko7AQY4YXg,Ez-8XuUezU1kyWQenUMLZA,4.0,"What's the saying? I can't believe I ate the whole thing? 

It's like that. 

Ended up here for breakfast a good twelve hours after we had dinner at grimaldi's across the street. Haha, good thing it is so easy to navigate Vegas. 

Cute breakfast spot, reminds me of those local joints in SD, and SB. Not a diner but a place focused on eggs, pancakes, and all things breakfast. 

Worth a visit, good service and it's where the locals are! My favorite part was the ""happy face"" egg sign that you flip over if you need something. it turns into a sad face. Awwwwww. 

The kids breakfast menu has spaghetti for breakfast. How amazing. 

Would love a calm quiet place like this to sit and read over coffee and breakfast (that isn't ihop! ) cuz millbrae pancake house, stacks, and the like are not the place to lounge over breakfast. Somehow I think we'd be kicked out of stacks if we sat there w ipads and newspapers on a Sunday morning....",2012-12-06 13:40:05,0,0,0
408,bSTMpNqmJxfZ-60_UIlSng,VUtazCTIc0aoOrQprP_s-Q,StXIIU81B5T-g9tIfi01qg,4.0,Had the chicken wings and an iced tea that came in a fun mason jar. Music was pretty loud but service was good and the bartenders did mad tricks.,2014-06-28 05:49:48,0,0,0
409,wQS4vJTZsPfLXUYdZKXJ_A,r8Jr-7YfkhJL2nxk9lxUNg,9H5kIOCt8b60_jk4EssALg,5.0,"Love this place!  Great food and nice atmosphere.  Plenty of chips and fresh salsa to start off.  Have had several combinations, always with the shredded beef taco.  Excellent, fresh and favorful.  Service has been friendly, fast and attentive.  We visit at least once a week and always leave full and happy.",2013-05-29 13:32:14,1,0,1
410,RDIrip-Dhu5hrOARZ6fdeg,sOYsxYYFl03PhHmz_rBDZQ,3KtmKS4624Mv5xy_9hGIAw,2.0,"Honestly, I'm very surprised at how disappointing my experience was. We showed up around 6 on a weeknight and the place was pretty empty. Strangely, we weren't greeted by anyone when we came in, and we weren't sure if that meant we were supposed to wait or seat ourselves, so we waited and felt awkward about it. After about a minute and a half, one of the servers came out and noticed us standing there so he refilled someone's water and then showed us to our table.

The service was fine, no real complaints there. We ordered the Grapes, Arugula, and Ricotta Flatbread for the appetizer. For the entrees we ordered the Shrimp Po' Boy and the Chicken Parmigiana. The flatbread had great flavors, but it was seriously unwieldy. I admit that I can, at times, be coordinationally-challenged... but in my defense this was a piece of flatbread that had grapes and candied walnuts sitting on it, with no sharp knife to cut it into pieces. We ended up with a lot of sticky balsamic glaze on our hands, and I personally got a couple of grapes and walnuts in my lap and on the floor. So that was fun. 

Her Shrimp Po' Boy sandwich was good. Though in my opinion the small garnish salad on the side was a little measly looking. My Chicken Parmigiana was kind of crazy. The chicken itself was this massive flattened piece of chicken that covered almost the entire plate. I have never seen a piece of chicken like this, I wish I had taken a picture. Anyway, it was breaded and fried, and then set on top of a pile of watery, bland spaghetti. And I mean watery as in, when I tipped the bowl, about a quarter cup of water came forth. That was the water that hadn't already absorbed into the bottom of the chicken breading. It was soggy and strange and disappointing. The flavor of the chicken and breading was good, but I couldn't get over the sog factor. The pasta was unappetizing and I couldn't really eat much of it. 

The cocktails were nothing to write home about, especially for the price. I got something with ""fresh"" blueberries in it... and dared to eat one of them. It had no flavor, other than the taste of (possibly) freezer burn.. and the mealy texture that fruit sometimes gets. It was very gross.

The last thing I feel like mentioning just for the sake of being a complainer is that they were playing a collection of popular songs covered by someone on piano/violin. This included Sweet Child O' Mine by Guns N' Roses, and Unforgiven (I think?) by Metallica. Though there were no vocals in the recording, that didn't stop the guy at the table next to us from rocking out with his best Axl Rose impression. It made for an interesting ambiance, but it wasn't quite my cup o' tea.

Bottom line, I won't be back, and I won't be recommending it to anyone. I'm not much of a Yelp reviewer but this place has such amazing ratings I was left feeling confused by my experience and thought I should chime in.",2014-11-13 23:54:06,3,2,0
411,wIIbEpXVrurB8o-yoJIfog,_j2EtQtgLuXGRBfbM5YwZA,F0Tsv3AqKW6SAnAk5FxWMg,1.0,This restaurant had terrible service.  There were 4of us and the entrees came out one a a time.  By the time the last person got their food the first person was through eating.  First entree came out before we finished our soup.  Lazy waitress could refill our water.  Not impressed and the food was horrible.,2018-04-16 03:08:02,0,0,0
412,RwwsjgVrY3g1okQGeZTxUw,DW0ZvWuYaSvMcB_3LG5RGg,hHdDr4m4sjs9kxWbj3yEjQ,4.0,Love this place!! Great food & service.  Awesome place & phad Thai is my fave.  Ordered to go with sauce on side instructions & was ready to go upon pick up time .,2015-02-16 17:19:55,0,0,0
413,Qhf7dUwX01227GAJoTDvMQ,A4zLP5AyKEEHQr_dWEZKig,8Ox2EA8A7FVSzVEM3TRn7Q,4.0,"We enjoyed everything we had however, it's tapas so everything is small portions and can really add $$$$$. Personally I feel $29 for 3 tiny kabobs and a side of rice is crazy....wouldn't mind if that was enough to eat. Service was slow. Even though the food was really good we won't go back anytime soon. Too expensive for what you get.",2017-05-14 13:58:39,1,0,1
414,z3fJA-nLM_2EFGNI3oCspQ,A4zLP5AyKEEHQr_dWEZKig,Z2MVU8WnvuCHindRj6AwDw,5.0,"Exquisite & Chic Mediterranean cuisine, served in a striking & sexy atmosphere! The entrance is shaped like a Pyramid, when you walk in you can smell the aromas of the open kitchen, the striking ambiance with the chandeliers, Moroccan tiles and plush decor of green drapes makes it so alluring & sumptuous.

The food is outstanding, carefully seasoned & intensely flavored, the portion size is perfect!  The service was above & beyond helpful and attentive, they went out of the way to make a birthday girlfriends weekend very memorable. 

I definitely will return for another incredible & ""Unforgettable"" dining experience at ""Cleo""",2015-06-08 22:10:02,2,0,2
415,BEnhGNemnf3PaRCtHaCHNg,-iFvYhgysvjkxckCr42NRw,o9_gZTu1oVAuCvkBFU5pnQ,5.0,Rani's rocks!!! Super tasty authentic Indian food and a grocery store where you can get the right stuff to make your own. Love this place!!,2016-02-23 21:27:08,0,0,0
416,72q17hWoR3lZ_X9Vn-uQgQ,Gyrez6K8f1AyR7dzW9fvAw,vpXLdWeGJ31_CdywNKdQuA,5.0,"Very good food and service... most try in las vegas.
Good combination linguine mare pinot Grigio . Excellent service thanks Fredy!",2018-01-22 01:22:39,0,0,0
417,3jAwAD-OoywL1PsmX4ZygQ,gdb4gmSI5eJcuXLZ3BfgtA,Fh-0a7zb4RYswjerxsZTKA,1.0,"The food in this place is below-average to average at best but the service, boy oh boy, the service is negative 13 stars, especially the lovely young lady that flings the take-out food in a bag towards you with no regard for the contents. For that reason alone this place should be no stars.",2015-03-19 15:57:27,2,0,0
418,BIPBuupj_TANPJigTuBCaw,a0v7Si0DK4cIko7AQY4YXg,QYb3LJ2mGQugwdbtT1QKJw,5.0,"Our waitress, Blade, was not only friendly, and kind,  but a beautiful human being and very attentive.  You gotta know anyone with the name BLADE, KICK's ASS! Great establishment!",2017-04-30 20:47:36,1,0,0
419,dfA70SprlL9xddu_kFEb7g,iX2c4IzH_L5F6FM5GD3SUQ,lo5M9BR308nsj-V6SU2Tog,5.0,"This place is amazing! first you are always very nicely greeted by the owners, they use only fresh ingredients, they cut the fruit fresh right there in front of you!! Crepes are made to order also from their own made recipes, and OMG!! their whipped cream, is also home made by them they make a batch almost every day and is to die for. It's a great place to go and unwind or get your food to go. Their frozen bites are really good too, I love that they have a rewards punch card and they always remind us when we go. Overall is just an awesome place with great people and amazing Crepes, Tasty Crepes that is!!!",2014-07-14 02:11:23,0,0,0
420,IuYYj1uG4WMOd7w0T5wXcA,Os1n1_idfw9vv9kwULGJnQ,Uculq5MpH2CgisAycXH5mg,5.0,I love this place. .. It has great service and their food is so yummy!  They are known for their Hawaiian style flavor and yummy jajjangmyun!!!! It's worth it to come here! !! Everything is delish!,2014-10-12 00:01:16,0,1,0
421,y24RePW3BsYIngWQV6MWnw,DW0ZvWuYaSvMcB_3LG5RGg,XKo5IT6o-WslzHPT69PRSQ,2.0,"This was my first visit to this location for Take Out last week.  The restaurant was located on W Charleston Blvd near the Red Rock Casino in Las Vegas.  I have been to a Pei Wei's in Denver a couple of times and have liked it.  I had an internet coupon for BOGO.  

I ordered the Thai Coconut Chicken and the Broccoli Beef.  I specifically asked for the broccoli to be undercooked and the gal said that they always cook it that way.

The Thai Coconut Chicken had tender slices of white meat chicken.  It was okay.

The Broccoli Beef had yellow (old) pieces of overcooked broccoli and tough pieces of beef.  The rice was soaked with oily sauce.

I will not be back to this location.",2013-02-22 02:57:35,0,0,0
422,wXmfO0WurRioKZbYIP78Jw,VUtazCTIc0aoOrQprP_s-Q,pTzUCg-LVYP-bXXwv3BTlg,1.0,"Nice bar, but food is horrible, all four of us walked out of there regretting the overpriced bland bar food, should have gone to hash house instead",2014-01-18 07:23:32,0,0,0
423,-Nc4mBeTMajb4A2VIHjMeA,_j2EtQtgLuXGRBfbM5YwZA,Dv6RxL05RUR35ZLHRDKQCw,5.0,"Located in the Venetian Hotel, Noodle Asia has a fabulous assortment of noodle dishes, dimsum, vegetarian specialties, rice and congee dishes and soups. They have a great choice of soups, such as BBQ pork and roast duck noodles in broth, Singapore vermicelli, shrimp fried rice as well as other fried noodle specialties with vegetable, seafood, beef and chicken. My favorites are the Szechwan Beef Soup and the Spicy Ying Nan Rice Noodle. The atmosphere is casual and the service is quick and courteous. It was so good that we ate there 2 days in a row.",2006-06-11 04:37:43,0,0,0
424,nOmGWvZg_eH-rdbVqNaiJQ,dtqT51H8Q8mIvrLylVuiZg,2J5P7dMMsUMsLUhCmg05nA,5.0,Hey for all you can eat sushi it was amazing !!!! sake was good ...service was fabulous friendly kind and fast and they play great music ..thanks omg you guys rock!!!!,2018-04-15 21:47:30,0,0,0
425,LxAOCziyTn8HwPREfd2lpw,7phGRr7Z36IrET7zDKD3Pg,OpevAnvx6iYjU_D8NZlyPA,5.0,I love the food here and the waitress is always so nice. I got the Carne Asada plate and my husband got chicken enchiladas. The food was fresh and very flavorful.,2017-06-07 00:29:10,1,0,0
426,2iorGyha6gOrr-5Nu338LQ,VUtazCTIc0aoOrQprP_s-Q,P0pFmBdgsP4_ceJuRaMbBA,4.0,"Was looking for a place to watch the game where we could actually have a seat and watch the TV. All of the tables were taken with a long wait, so we ambled up to the bar. Got them to turn the TV right in front of us to the game and voila! Remained in those said seats for many hours after the game was over. 

Everyone (bartenders and patrons) were super friendly. The drinks are served in mason jars, cute. The nachos were pretty good too. A band came on late night. I did not experience the dancers on the bars as some of the other yelpers have. 

The bathrooms are outside the bar. I hate that about Vegas.",2011-05-29 19:51:19,1,0,0
427,KQgPe9hJH5bcKA5GVSPYSA,PEGtD36MLdfcsD2hc95Kiw,b5AeNPN4H33eZpGl-gCGzg,1.0,Delivery guy was awesome even though he looked like he should be retired. Called them because we thought that it was a cheese pizza and the tag said medium even though we ordered a large. The guy who answered began yelling at me saying that he gave us an extra large and that they put the pepperoni under the cheese to reduce the grease. The pizza was swimming in grease and I told him that I didn't know about the pepperoni and that he shouldn't yell at his customers when they were just asking for clarification. I asked to speak to the manager and he said that was him. Terrible customer service.  I will never order from here again.,2016-01-30 09:32:56,1,0,0
428,yxNxU_JOkI-ZlCYKND1ryA,k2b3niokS_tosjah_rzCPw,MEKtcNA2cjkRm8q0KEVVDg,3.0,"Calamari was ok, breaking was that crispy but overall it was good.  Ordered New York style because it was the special.  Not impressed with the crust. Usually the crust is nice and crispy.  This time it seemed like there was too much sauce because the crust was soaked and chewy.  Sauce and cheese were good.  Still hasn't swayed me. Metro is still totally worth it.",2014-04-20 01:58:41,0,0,0
429,pujSPjFcI54I33uLIuIYsw,r8Jr-7YfkhJL2nxk9lxUNg,2gepG9fo9e6SRAFBOzLFng,1.0,Yelp usually never fails me. Tonight it TOTALLY did. This was the 3rd worst Mexican restaurant we have eaten at in our 17 1/2 years of marriage. Service was slow. Salsa was bad. Ordered chicken fajitas for 2 and it wasn't worth one and it was $26!!! The chicken had lots of gristle. 4 x more veggies than chicken. Margarita was SMALL and totally not worth $11. There will not be a 2nd chance.,2017-09-10 04:17:25,0,0,0
430,jkZuDsYuQW9oxRX6mEMWog,atVh8viqTj-sqDJ35tAYVg,zpnDr3EBaVU8QPNHE3eDbg,4.0,"Grab some menus and grab a seat.

This family owned establishment knows how to make some tasty burgers and sandwiches. 

When you walk in just grab a seat and start browsing the menu. I recommend trying the waikiki teriyaki burger: caramelized onions, mushrooms, grilled pineapple, Swiss cheese, mayo & teriyaki sauce.

Don't forget to check out their specials for the day which is posted on a blackboard on the left side of the cafe. There can be some pretty amazing things on there.
Anywho, I'm pretty much a regular here. Service is always good and fast. Today when we stopped in they had us try a pumpkin cinnaroll they've been experimenting with for FREEE. Deeelicious!",2011-07-29 01:32:58,1,0,1
431,8Dgv6OSaOmURk02VIVD3TA,Os1n1_idfw9vv9kwULGJnQ,JcyF4AtQ6ckAsN0SBikrPg,5.0,"I went on a hunt for some naengmyun (cold noodles) on a scorching hot day in Las Vegas. I found this place out in the outskirts of Vegas and it was a great experience. When we walked in, we were seated right away. The service was amazing. The server was kind in giving us so much banchan (side dishes) that we couldn't even finish our meals. We were also served Korean tea and mandoo (dumplings) on the house. The cost was very reasonable, the service was great, and the food was delicious. I would definitely come back here again.",2012-07-17 02:12:16,0,0,0
432,4OU5MuW6BUNOEvECx3jHTA,Gyrez6K8f1AyR7dzW9fvAw,gr6TLOn2lEOcFZs9nXri-A,4.0,"This place is a solid 4 stars. I would even give 4 and 1/2. It is located inside the Grand Canal Shops area inside Venetian/Palazzo. I ordered the seafood linguine ($24) in red sauce. The pasta was perfectly al dente. The scallops, shrimp, clams and mussels were fresh. Shrimp and scallop good size. Nice generous portions but not overly huge. Red tomato sauce was a little spicy and delicious! Hubby ordered the lasagna ($16) which was also tasty and generous portion. The pricing of our dishes was very reasonable for the excellent quality of ingredients especially given the location. Neighboring Italian restaurants in the same shopping areA were charging about twice as much per plate!  They even allow charge to room if staying at Venetian! The server was attentive and courteous. The only reason I am not giving 5 stars is because the tables were located close together and it was a little noisy from shoppers passing.",2016-08-04 04:30:20,0,0,0
433,HmI7UxgdtyVvo5C9CO5ENA,hmRR9whRtnbV5LyIC3Bxrg,SwHs6Vh3pX83-6DKLNV4Rw,5.0,"I ordered some take-out from here while staying in a local hotel.  I found their menu slipped under my room door, so I wasn't really expecting much.  I have to say I was very pleasantly surprised.  The spaghetti & meatballs were really good.  The marinara sauce was made from scratch, with fresh garlic and basil.  It's hard to describe, but it was subtle, more like something you would expect in a high end Italian restaurant.  It perfectly complemented the delicious and generous meatballs.  The garlic bread was perfectly toasted.  The chocolate mousse pie was just average.  My only complaint is that I asked for parmesan cheese specifically in my online order and didn't receive it with the delivery.  Oh well.   The prices are really good, especially considering the quality of the food.  I will definitely be ordering from here again.",2013-06-24 21:23:30,3,0,0
434,tTZ-5Z3xup0LwkxzjoqB3g,Gyrez6K8f1AyR7dzW9fvAw,zVVDVvvQKDx66SluC5e6Mw,2.0,"Came here about two weeks ago I know I'm late. I'm rating casanova a 2. 1 start for the tasty food & the other for the location & decor of this small restaurant. Otherwise the waiter didn't acknowledge us most of the time, the food came out wrong, we waited about 25 min for our order which is ridiculous for 4 pastas & a restaurant with about 30 tables. When we asked to speak to the manager he took our complaint as a joke. We will never return & I don't recommend it either unless you don't mind putting up with that crap.",2015-08-19 20:11:11,0,0,0
435,WcU8rzGRtwqDrywPh4SlWQ,_j2EtQtgLuXGRBfbM5YwZA,SzlXT5p-uq7-SU_p6CRVbw,5.0,"During a fun filled bachelorette weekend of partying, my friend & I left the club early just to try this place out right before they closed at 2am. Thankfully we made it and it was worth running in heels for. We ordered the duck noodle soup. I'm not kidding you, the broth is god sent and amazing and the noodles were delectable! It was worth the $13 price tag. The bowl was large enough to share between us two girls and left us wanting more. The cool thing was that we weren't even drunk to have to enjoy some delicious comfort food!",2013-08-04 05:50:17,0,0,0
436,tpfajoYHadolT6trLcMyVA,5uvX6yqie9DpHR7UAiQZtw,h6vGpqsPXpyrfUt8-3V-Yg,4.0,This McDonald's is good fresh food not stale nice people worth the drive to this place. Have a McDoalds by me never again Ann rd and Simmons yuck,2017-09-10 01:04:40,0,0,0
